???? ????,?????,?????,??????,,?? ?????,??? ???????,???,?????,????,?????,?????/?????,???? ????,????? ????? ??????,?????? ???,????? ???,??? ?????,??? ?????,???? ?????/?????,????? ????? ??????,????? ???? ??????
438750,394875,0,39488,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 420 ??? ?????? ????? ????? 210 ??? ?????? ??? ????? ),5894798,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,582760,1403/01/28 23:29,ADSL,????,?????,1403/02/27 23:27,1403/01/28 23:27
234000,210600,0,21060,??? ???? ???? ??-2 ??  - 1 ???? ( ????????? 84 ??? ?????? ????? ????? 42 ??? ?????? ??? ????? ),715298,?????,???,?????,DSL-128to2M-FUP,?? ??? ???????,?????,??????,?????,582761,1403/01/28 23:36,ADSL,????,?????,1403/02/26 23:06,1403/01/28 23:36
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,2237198,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582763,1403/01/28 23:36,TD-LTE,????,?????,1403/03/11 23:34,1403/01/28 23:34
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,2391098,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582762,1403/01/28 23:37,TD-LTE,??????,?????,1403/06/10 16:29,1403/01/28 23:37
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,2497523,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582764,1403/01/28 23:39,TD-LTE,????,?????,1403/02/25 16:36,1403/01/28 23:40
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,2982173,?????,?????,?????,LTE-40M-limited,????? ????? ?????,?????,??????,?????,582767,1403/01/28 23:43,TD-LTE,??????,?????,1403/01/29 18:55,1403/01/28 23:43
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,9082373,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,582770,1403/01/28 23:45,TD-LTE,??????,?????,1403/11/15 16:06,1403/01/28 23:45
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,3442073,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582772,1403/01/28 23:47,TD-LTE,??????,?????,1403/02/22 22:19,1403/01/28 23:46
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,7376423,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582774,1403/01/28 23:50,TD-LTE,??????,?????,1403/02/17 12:27,1403/01/28 23:50
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,7855673,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582779,1403/01/28 23:54,TD-LTE,????,?????,1403/02/26 2:03,1403/01/28 23:54
1683500,1515150,0,151515,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,3394373,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582785,1403/01/29 0:11,TD-LTE,????,?????,1403/04/26 14:52,1403/01/29 14:52
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,5028098,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,582788,1403/01/29 0:11,TD-LTE,????,?????,1403/04/26 0:26,1403/01/29 0:26
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,2932898,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,582794,1403/01/29 0:19,TD-LTE,??????,?????,1403/03/28 20:48,1403/01/29 0:19
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,7605023,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582795,1403/01/29 0:22,TD-LTE,??????,?????,1403/02/30 03:22,1403/01/29 0:21
6500000,5850000,0,585000,2 ?? 40 ?? - 6 ???? - 400 ??? - TD-LTE,6364823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582798,1403/01/29 0:26,TD-LTE,????,?????,1403/07/23 0:36,1403/01/29 0:36
422500,380250,0,38025,2 ?? 40 ??- 1 ???? -20 ???-TD-LTE,3471548,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,??????,?????,582805,1403/01/29 0:31,TD-LTE,????,?????,1403/02/28 0:29,1403/01/29 0:29
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2722973,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582813,1403/01/29 0:45,TD-LTE,??????,?????,1403/03/02 22:11,1403/01/29 0:45
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,3289973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582814,1403/01/29 1:11,TD-LTE,??????,?????,1403/02/30 00:43,1403/01/29 1:11
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7536623,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582816,1403/01/29 1:21,TD-LTE,??????,?????,1403/03/25 16:23,1403/01/29 1:21
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,3424298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582818,1403/01/29 1:25,TD-LTE,??????,?????,1403/03/24 22:26,1403/01/29 1:25
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,3144623,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582823,1403/01/29 1:48,TD-LTE,??????,?????,1403/03/13 1:16,1403/01/29 1:48
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6829898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582840,1403/01/29 2:47,TD-LTE,??????,?????,1403/02/14 0:26,1403/01/29 2:46
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,8669048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,???? ????,582841,1403/01/29 2:50,TD-LTE,??????,?????,1403/10/19 16:18,1403/01/29 2:50
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,2713298,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582842,1403/01/29 3:01,TD-LTE,??????,?????,1403/02/16 12:04,1403/01/29 3:00
438750,394875,0,39488,2 ?? 40 ?? - 45 ???? - 15 ??? - TD-LTE,3529823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582844,1403/01/29 3:35,TD-LTE,????,?????,1403/02/05 1:19,1403/01/29 3:33
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6332873,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582845,1403/01/29 4:19,TD-LTE,??????,?????,1403/04/05 18:11,1403/01/29 4:19
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,6355823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582846,1403/01/29 4:58,TD-LTE,??????,?????,1403/01/31 13:42,1403/01/29 4:58
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7547198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582849,1403/01/29 5:31,TD-LTE,??????,?????,1403/06/06 7:52,1403/01/29 5:31
2242500,2018250,0,201825,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,8334248,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582852,1403/01/29 7:50,TD-LTE,????,?????,1403/02/08 23:00,1403/01/29 11:53
325000,292500,0,29250,??? ???? ???? ??-4 ?? - 1 ???? ( ????????? 164 ??? ?????? ????? ????? 82 ??? ?????? ??? ????? ),5185148,?????,?????,?????,DSL-128to4M-FUP,?? ??? ???????,?????,??????,?????,582854,1403/01/29 8:02,ADSL,????,?????,1403/02/07 15:06,1403/01/29 8:03
0,0,0,0,??? ????,5185148,?????,?????,?????,DSL-128to4M-FUP,?? ??? ???????,?????,??????,?????,582854,1403/01/29 8:02,ADSL,??????,?????,1403/02/07 15:06,1403/01/29 8:03
438750,394875,0,39488,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 420 ??? ?????? ????? ????? 210 ??? ?????? ??? ????? ),6384398,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,582855,1403/01/29 8:07,ADSL,????,?????,1403/02/17 23:41,1403/01/29 8:14
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6502523,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582856,1403/01/29 8:08,TD-LTE,??????,?????,1403/03/05 8:50,1403/01/29 8:08
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,5864198,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582857,1403/01/29 8:19,TD-LTE,????,?????,1403/02/15 13:00,1403/01/29 8:19
26000,23400,0,2340,2 ?? 4 ??? ?????? ????? ,1850873,?????,?????,?????,DSL-128to3M-FUP,?? ??? ???????,?????,??????,?????,582858,1403/01/29 8:29,ADSL,??????,?????,1403/02/06 17:41,1403/01/29 8:29
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,4789598,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582859,1403/01/29 8:41,TD-LTE,??????,?????,1403/03/11 17:09,1403/01/29 8:41
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,7236473,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582866,1403/01/29 8:50,TD-LTE,??????,?????,1403/03/01 8:10,1403/01/29 8:49
2242500,2018250,0,201825,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,8131298,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582867,1403/01/29 8:53,TD-LTE,????,?????,1403/03/12 7:39,1403/02/03 19:49
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,7145123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582871,1403/01/29 9:08,TD-LTE,????,?????,1403/02/30 09:07,1403/01/29 9:08
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6108548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582875,1403/01/29 9:15,TD-LTE,??????,?????,1403/05/23 16:08,1403/01/29 9:15
2242500,2018250,0,201825,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,2661998,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582873,1403/01/29 9:18,TD-LTE,????,?????,1403/02/27 16:54,1403/01/29 9:18
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,8158073,?????,??????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582870,1403/01/29 9:18,TD-LTE,????,?????,1403/02/20 23:04,1403/01/29 9:19
162500,146250,0,14625,?? ?? ??????? - ?? ?? ??  - 1 ????,7919123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582872,1403/01/29 9:20,TD-LTE,IP,?????,1403/02/28 10:34,1403/01/29 16:28
2333500,2100150,0,210015,2 ?? 40 ?? - 3 ???? -130 ??? - TD-LTE,6369773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582876,1403/01/29 9:21,TD-LTE,????,?????,1403/04/26 9:21,1403/01/29 9:21
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,7328498,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582878,1403/01/29 9:22,TD-LTE,????,?????,1401/01/24 09:22,1403/01/29 9:22
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,5278298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582880,1403/01/29 9:29,TD-LTE,??????,?????,1403/02/30 00:36,1403/01/29 9:29
1683500,1515150,0,151515,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,7311173,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582882,1403/01/29 9:32,TD-LTE,????,?????,1403/02/28 15:37,1403/01/29 9:33
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,6839573,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582884,1403/01/29 9:36,TD-LTE,??????,?????,1403/02/15 11:31,1403/01/29 9:36
1950000,1755000,0,175500,?? ?? ???????-?? ?? ?? - 12 ????,9338648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582597,1403/01/29 9:40,TD-LTE,IP,?????,1401/01/24 18:18,1403/01/29 9:40
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,4441073,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582887,1403/01/29 9:50,TD-LTE,??????,?????,1403/02/31 13:09,1403/01/29 9:50
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,6789848,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,582892,1403/01/29 10:02,TD-LTE,??????,?????,1403/03/27 9:46,1403/01/29 10:02
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,4671473,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582896,1403/01/29 10:04,TD-LTE,??????,?????,1403/02/25 15:36,1403/01/29 10:04
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,4191098,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582899,1403/01/29 10:05,TD-LTE,??????,?????,1403/03/02 13:56,1403/01/29 10:05
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,2500673,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,582904,1403/01/29 10:08,TD-LTE,????,?????,1403/03/06 13:05,1403/01/29 10:06
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,4718723,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582905,1403/01/29 10:09,TD-LTE,????,?????,1403/02/04 11:09,1403/01/29 10:09
438750,394875,0,39488,2 ?? 40 ?? - 45 ???? - 15 ??? - TD-LTE,4240598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582909,1403/01/29 10:11,TD-LTE,????,?????,1403/02/05 15:18,1403/01/29 10:11
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,5943848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582888,1403/01/29 10:13,TD-LTE,????,?????,1403/04/26 10:13,1403/01/29 10:13
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,4875998,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582910,1403/01/29 10:14,TD-LTE,??????,?????,1403/04/14 18:15,1403/01/29 10:14
2242500,2018250,0,201825,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,5510273,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,582916,1403/01/29 10:18,TD-LTE,????,?????,1403/04/26 10:18,1403/01/29 10:18
2873000,2585700,0,258570,170 ??? ?????? ????? (??????? ??????) - TD LTE,8080673,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ??????,582915,1403/01/29 10:19,TD-LTE,??????,?????,1403/06/19 23:16,1403/01/29 10:19
0,0,0,-740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,8890448,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1403/01/29 10:20,TD-LTE,????,???? ?????,-----,-----
1950000,1755000,-1560000,35100,?? ?? ???????-?? ?? ?? - 12 ????,9271823,?????,?????,?????,TD-Gaming-80M-limited,?? ??? ???????,?????,?????,?????? ??????,574507,1403/01/29 10:22,TD-LTE,IP,?????,1401/01/24 10:58,1403/01/29 10:22
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,8931173,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,582920,1403/01/29 10:26,TD-LTE,????,?????,1401/09/25 17:39,1403/09/30 17:24
4143750,3729375,0,372938,255 ??? ?????? ????? (??????? ??????) - TD LTE,8982023,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,582889,1403/01/29 10:26,TD-LTE,??????,?????,1403/10/21 15:50,1403/01/29 10:26
4940000,4446000,0,444600,4 ?? 40 ?? - 12 ???? - 300 ??? - TD -LTE,6269648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582914,1403/01/29 10:27,TD-LTE,????,?????,1401/01/24 10:27,1403/01/29 10:27
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2962373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582921,1403/01/29 10:28,TD-LTE,??????,?????,1403/02/22 15:06,1403/01/29 10:27
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,3179948,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582922,1403/01/29 10:29,TD-LTE,??????,?????,1403/02/07 12:12,1403/01/29 10:29
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,4621973,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,??????,?????,582923,1403/01/29 10:29,TD-LTE,?????,?????,1403/02/08 21:25,1403/01/29 21:25
438750,394875,0,39488,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 420 ??? ?????? ????? ????? 210 ??? ?????? ??? ????? ),3549848,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,?????,???? ?????,582928,1403/01/29 10:35,ADSL,????,?????,1403/02/28 10:35,1403/01/29 10:35
292500,263250,0,26325,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,7109573,?????,?????,?????,LTE-40M-limited,????? ??????,?????,?????,?????? ??????,582932,1403/01/29 10:38,TD-LTE,????,?????,1403/02/22 23:44,1403/01/29 10:37
1397500,1257750,0,125775,2 ?? 40 ?? - 3 ???? - 70 ??? - TD-LTE,2003873,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,582933,1403/01/29 10:38,TD-LTE,????,?????,1403/04/26 10:39,1403/01/29 10:39
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,1323698,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582934,1403/01/29 10:41,TD-LTE,??????,?????,1403/02/14 13:20,1403/01/29 10:41
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,4691948,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,582937,1403/01/29 10:45,TD-LTE,??????,?????,1403/02/31 20:02,1403/01/29 10:46
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,7593098,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582944,1403/01/29 10:47,TD-LTE,?????,?????,1403/02/08 11:11,1403/01/29 11:11
1950000,1755000,0,175500,4 ?? 80 ?? - 1 ???? 100 ??? -BIZ,8304323,?????,?????,?????,LTE-80M-limited,?? ??? ???????,?????,??????,?????,582946,1403/01/29 10:50,TD-LTE,????,?????,1403/02/28 10:48,1403/01/29 10:48
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,2427998,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ??????,582942,1403/01/29 10:54,TD-LTE,????,?????,1403/04/26 10:54,1403/01/29 10:54
468000,421200,0,42120,1 ?? 80 ?? - 1 ???? - 15 ??? - LTEplus,8200373,?????,?????,?????,LTEplus-IC-80M-limited,?? ??? ???????,?????,??????,?????,582931,1403/01/29 10:56,TD-LTE,????,?????,1403/02/04 16:36,1403/01/29 10:56
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,7827323,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582952,1403/01/29 11:01,TD-LTE,??????,?????,1403/02/03 18:32,1403/01/29 11:01
7800000,7020000,-650000,643500,10 ?? -1???? - ??????? - WIR,9052448,?????,?????,?????,WIR-10M-Unlimited,?? ??? ???????,?????,?????,????? ????,582912,1403/01/29 11:03,WireLess,????,?????,1403/04/29 14:53,1403/02/01 14:53
7800000,7020000,-650000,643500,10 ?? -1???? - ??????? - WIR,9052448,?????,?????,?????,WIR-10M-Unlimited,?? ??? ???????,?????,?????,????? ????,582912,1403/01/29 11:03,WireLess,????,?????,1403/04/29 14:53,1403/02/01 14:53
7800000,7020000,-650000,643500,10 ?? -1???? - ??????? - WIR,9052448,?????,?????,?????,WIR-10M-Unlimited,?? ??? ???????,?????,?????,????? ????,582912,1403/01/29 11:03,WireLess,????,?????,1403/04/29 14:53,1403/02/01 14:53
1397500,1257750,0,125775,2 ?? 40 ?? - 3 ???? - 70 ??? - TD-LTE,5795123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,582935,1403/01/29 11:04,TD-LTE,????,?????,1403/04/26 11:02,1403/01/29 11:02
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,6181223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582961,1403/01/29 11:09,TD-LTE,????,?????,1401/01/24 11:13,1403/01/29 11:13
3705000,3334500,0,333450,2 ?? 20 ?? - 6  ???? - 210 ??? - TD-LTE,7593098,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ??????,582960,1403/01/29 11:09,TD-LTE,????,?????,1403/07/23 11:10,1403/01/29 11:10
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,4968923,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ??????,582926,1403/01/29 11:13,TD-LTE,????,?????,1403/02/10 16:50,1403/01/29 11:18
975000,877500,0,87750,??? ???? -8 ??  - 3 ???? ( ????????? 252 ??? ?????? ????? ????? 126 ??? ?????? ??? ????? ),6652148,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,????? ??????,582963,1403/01/29 11:14,ADSL,????,?????,1403/04/26 11:10,1403/01/29 11:10
0,0,0,0,??? ????,8840273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,582967,1403/01/29 11:15,TD-LTE,??????,?????,1403/02/12 10:56,1403/01/29 11:26
292500,263250,-292500,0,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,8840273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,582967,1403/01/29 11:15,TD-LTE,????,?????,1403/02/12 10:56,1403/01/29 11:26
325000,292500,0,29250,??? ???? -8 ?? - 1 ???? ( ????????? 84 ??? ?????? ????? ????? 42 ??? ?????? ??? ????? ),8257748,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,582966,1403/01/29 11:17,ADSL,????,?????,1403/01/29 16:31,1403/01/29 16:31
338000,304200,0,30420,??? ???? ???? ?? -2 ??  - 45???? ( ????????? 204 ??? ?????? ????? ????? 102 ??? ?????? ??? ????? ),1886873,?????,?????,?????,DSL-128to2M-FUP,?? ??? ???????,?????,?????,?????? ??????,582949,1403/01/29 11:17,ADSL,????,?????,1403/03/12 11:17,1403/01/29 11:17
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,3001748,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,????? ?????,582927,1403/01/29 11:27,TD-LTE,????,?????,1403/02/08 9:51,1403/01/29 11:28
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,4115948,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,582974,1403/01/29 11:33,TD-LTE,??????,?????,1403/02/28 10:20,1403/01/29 11:33
877500,789750,0,78975,2 ?? 20 ?? - 45 ???? - 45 ??? - TD-LTE,4042148,?????,?????,?????,LTE-20M-limited,????? ????? ?????,?????,??????,?????,582976,1403/01/29 11:36,TD-LTE,????,?????,1403/03/12 11:34,1403/01/29 11:34
2873000,2585700,0,258570,170 ??? ?????? ????? (??????? ??????) - TD LTE,3008048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??? ??????,582956,1403/01/29 11:41,TD-LTE,??????,?????,1403/03/12 22:53,1403/01/29 11:41
639600,575640,0,57564,10 ?? - 3 ???? - 70 ??? - WIR,9289823,?????,???,????,WIR-10MB-limited,?? ??? ???????,?????,?????,???? ??,582983,1403/01/29 11:44,WireLess,????,?????,1403/04/26 11:44,1403/01/29 11:44
5128500,4615650,0,461565,??????? ???? ???? 2 ?? 40 ?? -6???? - 300 ??? - TD-LTE,9340223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,582984,1403/01/29 11:45,TD-LTE,????,???? ?????,1403/07/23 13:28,1403/01/29 13:28
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,4252748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,582925,1403/01/29 11:48,TD-LTE,??????,?????,1403/04/22 17:13,1403/01/29 11:48
7800000,7020000,-650000,643500,10 ?? -1???? - ??????? - WIR,9052673,?????,?????,?????,WIR-10M-Unlimited,?? ??? ???????,?????,?????,????? ????,582906,1403/01/29 11:52,WireLess,????,?????,1403/04/26 14:48,1403/01/29 14:48
7800000,7020000,-650000,643500,10 ?? -1???? - ??????? - WIR,9052673,?????,?????,?????,WIR-10M-Unlimited,?? ??? ???????,?????,?????,????? ????,582906,1403/01/29 11:52,WireLess,????,?????,1403/04/26 14:48,1403/01/29 14:48
